-0.483870967742,-0.483870967742,36.6434832166
-0.483870967742,-0.451612903226,34.8407556128
-0.483870967742,-0.41935483871,33.2106949914
-0.483870967742,-0.387096774194,31.7457476717
-0.483870967742,-0.354838709677,30.4380117877
-0.483870967742,-0.322580645161,29.2793587419
-0.483870967742,-0.290322580645,28.2615681329
-0.483870967742,-0.258064516129,27.3764756766
-0.483870967742,-0.225806451613,26.6161334811
-0.483870967742,-0.193548387097,25.9729746628
-0.483870967742,-0.161290322581,25.4399819073
-0.483870967742,-0.129032258065,25.0108504185
-0.483870967742,-0.0967741935484,24.6801430773
-0.483870967742,-0.0645161290323,24.4434276775
-0.483870967742,-0.0322580645161,24.2973950189
-0.483870967742,0.0,24.2399463278
-0.483870967742,0.0322580645161,24.2702535482
-0.483870967742,0.0645161290323,24.3887821472
-0.483870967742,0.0967741935484,24.5972801374
-0.483870967742,0.129032258065,24.8987312963
-0.483870967742,0.161290322581,25.2972770599
-0.483870967742,0.193548387097,25.7981085536
-0.483870967742,0.225806451613,26.4073343893
-0.483870967742,0.258064516129,27.1318302762
-0.483870967742,0.290322580645,27.9790775544
-0.483870967742,0.322580645161,28.9569954896
-0.483870967742,0.354838709677,30.0737712137
-0.483870967742,0.387096774194,31.3376984526
-0.483870967742,0.41935483871,32.7570217126
-0.483870967742,0.451612903226,34.3397963852
-0.483870967742,0.483870967742,36.093760899
-0.451612903226,-0.483870967742,34.7282014241
-0.451612903226,-0.451612903226,32.9828397123
-0.451612903226,-0.41935483871,31.4102452468
-0.451612903226,-0.387096774194,30.0023012902
-0.451612903226,-0.354838709677,28.7505033551
-0.451612903226,-0.322580645161,27.6460893974
-0.451612903226,-0.290322580645,26.6801817305
-0.451612903226,-0.258064516129,25.8439509765
-0.451612903226,-0.225806451613,25.1287852666
-0.451612903226,-0.193548387097,24.5264739682
-0.451612903226,-0.161290322581,24.029390233
-0.451612903226,-0.129032258065,23.6306728214
-0.451612903226,-0.0967741935484,23.3243969877
-0.451612903226,-0.0645161290323,23.1057274497
-0.451612903226,-0.0322580645161,22.9710498555
-0.451612903226,0.0,22.9180696463
-0.451612903226,0.0322580645161,22.9458779512
-0.451612903226,0.0645161290323,23.0549783075
-0.451612903226,0.0967741935484,23.2472745281
-0.451612903226,0.129032258065,23.5260190706
-0.451612903226,0.161290322581,23.8957235383
-0.451612903226,0.193548387097,24.362039792
-0.451612903226,0.225806451613,24.9316126712
-0.451612903226,0.258064516129,25.6119142826
-0.451612903226,0.290322580645,26.4110622467
-0.451612903226,0.322580645161,27.3376382508
-0.451612903226,0.354838709677,28.4005006758
-0.451612903226,0.387096774194,29.6086083853
-0.451612903226,0.41935483871,30.9708531282
-0.451612903226,0.451612903226,32.4959086535
-0.451612903226,0.483870967742,34.1920953036
-0.41935483871,-0.483870967742,32.9905263948
-0.41935483871,-0.451612903226,31.3031310516
-0.41935483871,-0.41935483871,29.7886607918
-0.41935483871,-0.387096774194,28.4384309138
-0.41935483871,-0.354838709677,27.2433281063
-0.41935483871,-0.322580645161,26.1939442467
-0.41935483871,-0.290322580645,25.2807323782
-0.41935483871,-0.258064516129,24.4941787565
-0.41935483871,-0.225806451613,23.8249892958
-0.41935483871,-0.193548387097,23.2642872411
-0.41935483871,-0.161290322581,22.8038144294
-0.41935483871,-0.129032258065,22.4361311677
-0.41935483871,-0.0967741935484,22.1548036642
-0.41935483871,-0.0645161290323,21.9545758509
-0.41935483871,-0.0322580645161,21.8315139065
-0.41935483871,0.0,21.7831178433
-0.41935483871,0.0322580645161,21.8083938378
-0.41935483871,0.0645161290323,21.9078858174
-0.41935483871,0.0967741935484,22.0836601371
-0.41935483871,0.129032258065,22.3392489303
-0.41935483871,0.161290322581,22.679551398
-0.41935483871,0.193548387097,23.1106999947
-0.41935483871,0.225806451613,23.6398974378
-0.41935483871,0.258064516129,24.275233503
-0.41935483871,0.290322580645,25.0254855972
