-1.93548387097,-1.93548387097,0.0168337056187,0.0198645037834,0.0281653328551,0.0386486927103,0.0509995304425
-1.93548387097,-1.8064516129,0.0176804781149,0.0208795136556,0.0295853740802,0.0405942824787,0.0535825060321
-1.93548387097,-1.67741935484,0.0185919034369,0.0219735108498,0.0311141811061,0.0426886086446,0.0563643760714
-1.93548387097,-1.54838709677,0.0195747120054,0.0231548720967,0.0327630281084,0.044946964393,0.0593658343305
-1.93548387097,-1.41935483871,0.0206363796773,0.024432983784,0.0345446800691,0.0473866311045,0.0626104325216
-1.93548387097,-1.29032258065,0.0217854521802,0.0258186315119,0.0364734579715,0.0500272425056,0.066124548958
-1.93548387097,-1.16129032258,0.0230316208803,0.0273240026394,0.0385658699736,0.0528911224754,0.0699385184331
-1.93548387097,-1.03225806452,0.0243859425142,0.028963156723,0.0408405132605,0.0560035592624,0.0740868075059
-1.93548387097,-0.903225806452,0.025861057474,0.0307521162763,0.0433188344352,0.0593936027361,0.0786087433686
-1.93548387097,-0.774193548387,0.0274714563771,0.0327093897113,0.0460253624389,0.0630944915846,0.0835498812876
-1.93548387097,-0.645161290323,0.0292338154872,0.034856439504,0.0489883717208,0.0671445392879,0.0889623896631
-1.93548387097,-0.516129032258,0.0311674145777,0.0372181883563,0.0522405839283,0.0715879003847,0.0949068062203
-1.93548387097,-0.387096774194,0.0332946006244,0.0398234910236,0.0558198484349,0.0764756666595,0.101453278725
-1.93548387097,-0.258064516129,0.0356413719627,0.0427063635005,0.0597704653463,0.0818673308748,0.108683528708
-1.93548387097,-0.129032258065,0.0382380373405,0.0459066973282,0.0641439409864,0.0878322860676,0.116693302392
-1.93548387097,0.0,0.0411202877568,0.0494715423271,0.0690008080589,0.0944516387244,0.12559496559
-1.93548387097,0.129032258065,0.044330075615,0.0534568159345,0.0744127401973,0.101821035735,0.135521077023
-1.93548387097,0.258064516129,0.0479169291977,0.0579292032231,0.0804641174588,0.110053073946,0.146628478047
-1.93548387097,0.387096774194,0.0519399705856,0.0629685283593,0.0872556902494,0.119281354924,0.159103892677
-1.93548387097,0.516129032258,0.0564695611174,0.0686709669517,0.0949076003422,0.129665007965,0.173170204826
-1.93548387097,0.645161290323,0.0615902054715,0.075152963643,0.103564242139,0.141393757545,0.189095023077
-1.93548387097,0.774193548387,0.0674037550182,0.0825562550019,0.11339974461,0.154695966839,0.207200387201
-1.93548387097,0.903225806452,0.0740338478998,0.0910542137285,0.124625511092,0.169846855944,0.227876827635
-1.93548387097,1.03225806452,0.0816311308997,0.100859952882,0.137499020515,0.187180062498,0.251598861497
-1.93548387097,1.16129032258,0.0903803407129,0.112236304683,0.152336610924,0.207102870008,0.278947303609
-1.93548387097,1.29032258065,0.100546624427,0.125350420479,0.169556422313,0.23026292622,0.310630736302
-1.93548387097,1.41935483871,0.112418668429,0.140686165081,0.189668208281,0.257292372488,0.347626599099
-1.93548387097,1.54838709677,0.126353867114,0.158799329722,0.213292325866,0.288972191645,0.391097398205
-1.93548387097,1.67741935484,0.142809014904,0.180331014676,0.241211435885,0.326318927362,0.442484150958
-1.93548387097,1.8064516129,0.162356505861,0.206088079508,0.274405813895,0.370604606842,0.503594194595
-1.93548387097,1.93548387097,0.185711850035,0.237076623783,0.314103387921,0.423427136495,0.576693277985
