-1.93548387097,-1.93548387097,999
-1.93548387097,-1.8064516129,999
-1.93548387097,-1.67741935484,999
-1.93548387097,-1.54838709677,999
-1.93548387097,-1.41935483871,999
-1.93548387097,-1.29032258065,659.9441882
-1.93548387097,-1.16129032258,614.488568814
-1.93548387097,-1.03225806452,570.5970588
-1.93548387097,-0.903225806452,528.332618314
-1.93548387097,-0.774193548387,487.754273417
-1.93548387097,-0.645161290323,448.916536446
-1.93548387097,-0.516129032258,411.868817132
-1.93548387097,-0.387096774194,376.654806048
-1.93548387097,-0.258064516129,343.311853193
-1.93548387097,-0.129032258065,311.870336442
-1.93548387097,0.0,282.261700127
-1.93548387097,0.129032258065,254.392155258
-1.93548387097,0.258064516129,228.282152745
-1.93548387097,0.387096774194,203.944635208
-1.93548387097,0.516129032258,181.383876024
-1.93548387097,0.645161290323,160.594805435
-1.93548387097,0.774193548387,141.562400871
-1.93548387097,0.903225806452,124.261157489
-1.93548387097,1.03225806452,108.654681346
-1.93548387097,1.16129032258,94.6954224763
-1.93548387097,1.29032258065,82.324595113
-1.93548387097,1.41935483871,71.4723143259
-1.93548387097,1.54838709677,62.0579913437
-1.93548387097,1.67741935484,53.9910246846
-1.93548387097,1.8064516129,47.1718182713
-1.93548387097,1.93548387097,41.4931575759
-1.8064516129,-1.93548387097,999
-1.8064516129,-1.8064516129,999
-1.8064516129,-1.67741935484,999
-1.8064516129,-1.54838709677,704.084942327
-1.8064516129,-1.41935483871,710.081604386
-1.8064516129,-1.29032258065,577.884601805
-1.8064516129,-1.16129032258,535.308176942
-1.8064516129,-1.03225806452,494.403589599
-1.8064516129,-0.903225806452,711.811663734
-1.8064516129,-0.774193548387,417.828954009
-1.8064516129,-0.645161290323,382.255448903
-1.8064516129,-0.516129032258,348.545629817
-1.8064516129,-0.387096774194,316.731992546
-1.8064516129,-0.258064516129,286.776499383
-1.8064516129,-0.129032258065,258.560963374
-1.8064516129,0.0,232.102880776
-1.8064516129,0.129032258065,207.417467483
-1.8064516129,0.258064516129,184.511411941
-1.8064516129,0.387096774194,163.38218037
-1.8064516129,0.516129032258,144.017369348
-1.8064516129,0.645161290323,126.394146543
-1.8064516129,0.774193548387,110.478787601
-1.8064516129,0.903225806452,96.2263564928
-1.8064516129,1.03225806452,83.580560541
-1.8064516129,1.16129032258,72.4738114333
-1.8064516129,1.29032258065,62.8275384982
-1.8064516129,1.41935483871,54.5527937324
-1.8064516129,1.54838709677,47.5511786238
-1.8064516129,1.67741935484,41.7161301963
-1.8064516129,1.8064516129,36.9345799235
-1.8064516129,1.93548387097,33.0889949905
-1.67741935484,-1.93548387097,999
-1.67741935484,-1.8064516129,700.937393589
-1.67741935484,-1.67741935484,689.549739159
-1.67741935484,-1.54838709677,585.329126335
-1.67741935484,-1.41935483871,542.448276749
-1.67741935484,-1.29032258065,501.224198398
-1.67741935484,-1.16129032258,678.47386788
-1.67741935484,-1.03225806452,423.971182845
-1.67741935484,-0.903225806452,388.04209866
-1.67741935484,-0.774193548387,353.968255081
-1.67741935484,-0.645161290323,321.784208651
-1.67741935484,-0.516129032258,291.477969263
-1.67741935484,-0.387096774194,262.917651951
-1.67741935484,-0.258064516129,236.111640062
-1.67741935484,-0.129032258065,211.077373067
-1.67741935484,0.0,187.823918384
-1.67741935484,0.129032258065,166.351254075
-1.67741935484,0.258064516129,146.649595178
-1.67741935484,0.387096774194,128.698795658
-1.67741935484,0.516129032258,112.467842245
-1.67741935484,0.645161290323,97.9144825249
-1.67741935484,0.774193548387,84.9850137683
-1.67741935484,0.903225806452,73.6142750175
-1.67741935484,1.03225806452,63.7258789436
-1.67741935484,1.16129032258,55.2327282993
-1.67741935484,1.29032258065,48.037852133
-1.67741935484,1.41935483871,42.0355983801
-1.67741935484,1.54838709677,37.1132054891
-1.67741935484,1.67741935484,33.1527628671
-1.67741935484,1.8064516129,30.0335518307
-1.67741935484,1.93548387097,27.6347306565
-1.54838709677,-1.93548387097,700.430276736
-1.54838709677,-1.8064516129,592.927460197
-1.54838709677,-1.67741935484,549.750067761
-1.54838709677,-1.54838709677,508.213601185
-1.54838709677,-1.41935483871,468.376794803
-1.54838709677,-1.29032258065,430.293775648
-1.54838709677,-1.16129032258,394.013443584
-1.54838709677,-1.03225806452,359.578848805
-1.54838709677,-0.903225806452,327.026549068
-1.54838709677,-0.774193548387,296.365471658
-1.54838709677,-0.645161290323,267.46197013
-1.54838709677,-0.516129032258,240.308573201
-1.54838709677,-0.387096774194,214.924889816
-1.54838709677,-0.258064516129,191.322322588
-1.54838709677,-0.129032258065,169.503331344
-1.54838709677,0.0,149.460734733
-1.54838709677,0.129032258065,131.177078939
-1.54838709677,0.258064516129,114.624091835
-1.54838709677,0.387096774194,99.7622593004
-1.54838709677,0.516129032258,86.5405544468
-1.54838709677,0.645161290323,74.8963605007
-1.54838709677,0.774193548387,64.7556246725
